USO2013,TU,DC,M,UL,Month,Year,Consumption
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,11,9,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,12,9,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,1,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,2,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,3,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,4,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,5,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,6,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,7,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,8,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,9,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,10,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,11,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,12,10,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,1,11,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,2,11,31
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,3,11,7
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,4,11,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,5,11,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,6,11,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,7,11,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,8,11,9
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,9,11,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,10,11,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,11,11,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,12,11,9
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,1,12,15
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,2,12,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,3,12,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,4,12,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,5,12,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,6,12,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,7,12,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,8,12,9
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,9,12,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,10,12,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,11,12,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,12,12,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,1,13,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,2,13,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,3,13,16
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,4,13,6
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,5,13,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,6,13,14
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,7,13,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,8,13,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,9,13,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,10,13,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,11,13,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,12,13,21
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,1,14,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,2,14,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,3,14,9
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,4,14,3
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,5,14,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,6,14,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,7,14,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,8,14,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,9,14,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,10,14,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,11,14,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,12,14,6
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,1,15,16
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,2,15,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,3,15,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,4,15,15
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,5,15,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,6,15,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,7,15,15
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,8,15,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,9,15,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,10,15,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,11,15,14
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,706,12,15,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,1,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,2,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,3,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,4,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,5,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,6,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,7,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,8,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,9,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,10,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,11,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,12,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,1,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,2,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,3,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,4,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,5,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,6,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,7,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,8,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,9,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,10,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,11,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,12,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,1,11,23
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,2,11,33
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,3,11,21
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,4,11,24
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,5,11,26
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,6,11,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,7,11,30
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,8,11,48
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,9,11,33
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,10,11,22
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,11,11,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,12,11,21
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,1,12,21
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,2,12,24
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,3,12,25
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,4,12,31
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,5,12,24
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,6,12,29
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,7,12,21
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,8,12,5
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,9,12,26
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,10,12,23
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,11,12,27
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,12,12,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,1,13,31
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,2,13,25
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,3,13,21
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,4,13,23
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,5,13,25
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,6,13,29
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,7,13,26
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,8,13,9
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,9,13,7
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,10,13,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,11,13,26
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,12,13,24
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,1,14,36
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,2,14,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,3,14,17
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,4,14,74
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,5,14,267
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,6,14,92
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,7,14,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,8,14,1
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,9,14,1
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,10,14,4
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,11,14,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,12,14,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,1,15,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,2,15,8
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,3,15,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,4,15,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,5,15,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,6,15,17
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,7,15,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,8,15,3
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,9,15,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,10,15,14
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,11,15,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,1554,12,15,10
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,1,9,10
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,2,9,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,3,9,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,4,9,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,5,9,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,6,9,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,7,9,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,8,9,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,9,9,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,10,9,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,11,9,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,12,9,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,1,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,2,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,3,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,4,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,5,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,6,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,7,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,8,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,9,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,10,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,11,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,12,10,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,1,11,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,2,11,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,3,11,19
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,4,11,10
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,5,11,19
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,6,11,16
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,7,11,17
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,8,11,16
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,9,11,16
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,10,11,14
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,11,11,11
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,12,11,12
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,1,12,12
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,2,12,11
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,3,12,10
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,4,12,9
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,5,12,10
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,6,12,10
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,7,12,10
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,8,12,9
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,9,12,9
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,10,12,9
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,11,12,9
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,12,12,9
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,1,13,9
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,2,13,8
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,3,13,8
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,4,13,8
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,5,13,8
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,6,13,8
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,7,13,7
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,8,13,7
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,9,13,7
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,10,13,7
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,11,13,7
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,12,13,0
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,1,14,20
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,2,14,65
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,3,14,17
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,4,14,61
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,5,14,28
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,6,14,31
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,7,14,0
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,8,14,34
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,9,14,0
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,10,14,19
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,11,14,18
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,12,14,16
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,1,15,0
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,2,15,7
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,3,15,19
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,4,15,16
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,5,15,0
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,6,15,9
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,7,15,13
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,8,15,8
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,9,15,11
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,10,15,7
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,11,15,3
H2,DOMESTICO MEDIO,0.5,MSDELAUNET,564,12,15,1
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,1,9,13
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,2,9,10
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,3,9,0
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,4,9,11
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,5,9,10
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,6,9,12
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,7,9,10
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,8,9,20
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,9,9,20
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,10,9,0
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,11,9,6
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,12,9,8
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,1,10,29
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,2,10,15
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,3,10,12
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,4,10,25
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,5,10,10
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,6,10,22
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,7,10,18
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,8,10,17
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,9,10,27
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,10,10,24
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,11,10,23
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,12,10,21
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,1,11,25
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,2,11,22
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,3,11,29
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,4,11,28
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,5,11,27
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,6,11,26
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,7,11,22
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,8,11,25
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,9,11,14
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,10,11,13
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,11,11,19
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,12,11,19
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,1,12,18
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,2,12,2
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,3,12,15
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,4,12,32
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,5,12,22
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,6,12,22
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,7,12,12
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,8,12,18
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,9,12,32
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,10,12,20
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,11,12,30
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,12,12,21
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,1,13,22
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,2,13,23
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,3,13,0
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,4,13,21
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,5,13,19
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,6,13,17
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,7,13,16
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,8,13,32
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,9,13,22
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,10,13,20
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,11,13,20
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,12,13,54
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,1,14,27
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,2,14,14
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,3,14,10
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,4,14,23
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,5,14,24
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,6,14,6
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,7,14,17
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,8,14,15
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,9,14,16
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,10,14,0
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,11,14,20
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,12,14,20
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,1,15,20
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,2,15,20
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,3,15,20
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,4,15,20
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,5,15,0
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,6,15,11
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,7,15,12
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,8,15,15
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,9,15,14
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,10,15,14
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,11,15,16
H2,DOMESTICO MEDIO,0.5,Otras / desconocida,2500,12,15,16
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,1,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,2,9,0
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,3,9,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,4,9,7
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,5,9,18
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,6,9,9
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,7,9,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,8,9,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,9,9,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,10,9,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,11,9,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,12,9,12
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,1,10,0
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,2,10,9
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,3,10,18
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,4,10,10
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,5,10,18
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,6,10,11
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,7,10,18
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,8,10,20
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,9,10,18
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,10,10,15
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,11,10,16
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,12,10,16
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,1,11,16
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,2,11,16
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,3,11,0
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,4,11,13
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,5,11,16
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,6,11,18
H2,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,292,7,11,13
